web-scraper-order;web-scraper-start-url;Title;Date;URL;URL-href;
1685234117-102;https://www.sueddeutsche.de/news/page/4?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Was die Bundesregierung im Einzelnen beschlossen hat;04.09.2022;;https://www.sueddeutsche.de/politik/entlastungspaket-ukrainekrieg-bundeskanzler-bundesregierung-1.5650552;
1685234117-103;https://www.sueddeutsche.de/news/page/4?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Ampel-Koalition einigt sich auf weiteres Entlastungspaket;04.09.2022;;https://www.sueddeutsche.de/politik/entlastungspaket-energiepreise-koalitionsausschuss-ampel-1.5650510;
1685234117-104;https://www.sueddeutsche.de/news/page/4?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Die Waage des Habeck;02.09.2022;;https://www.sueddeutsche.de/meinung/kolumne-von-heribert-prantl-ampelkoalition-bundesregierung-entlastungspakete-agenda-2010-demokratie-heinrich-boell-1.5649953;
1685234120-205;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Landratsamt rüstet sich für Folgen der Sozialreform;16.11.2022;;https://www.sueddeutsche.de/muenchen/landkreismuenchen/landkreis-muenchen-wohngeld-buergergeld-1.5697340;
1685234120-206;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;"Riesiger Schuldkomplex";16.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-hartziv-spd-cdu-csu-1.5697324;
1685234120-207;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;"Bis Jahresende sind die Unterkünfte voll";16.11.2022;;https://www.sueddeutsche.de/muenchen/wolfratshausen/fluechtlingspolitik-josef-niedermaier-michael-grasl-stefan-fadinger-alexander-radwan-1.5697345;
1685234120-208;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Vermittlungsausschuss;15.11.2022;;https://www.sueddeutsche.de/meinung/aktuelles-lexikon-vermittlungsausschuss-1.5696092;
1685234120-209;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Nachrichten am 15. November 2022;15.11.2022;;https://www.sueddeutsche.de/politik/news-nachrichten-ukraine-gasspeicher-1.5696542;
1685234120-210;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Weshalb Bayerns Härtefallfonds auf sich warten lässt;15.11.2022;;https://www.sueddeutsche.de/bayern/energiekrise-bayern-haertefallfonds-buergergeld-aiwanger-1.5696262;
1685234120-211;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;FDP bringt Kompromiss beim Bürgergeld ins Spiel;15.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-fdp-kompromiss-bundesrat-1.5696044;
1685234120-212;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Nachrichten des Tages - die Übersicht für Eilige;15.11.2022;;https://www.sueddeutsche.de/politik/news-bali-g20-haushalt-pence-trump-1.5696022;
1685234120-213;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Nachrichten am 14. November 2022;14.11.2022;;https://www.sueddeutsche.de/politik/news-nachrichten-infantino-fifa-buergergeld-union-bundesrat-xi-biden-bali-g20-ukraine-1.5695947;
1685234120-214;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Friedrich Merz pokert hoch;14.11.2022;;https://www.sueddeutsche.de/meinung/buergergeld-bundesrat-friedrich-merz-cdu-blockade-1.5695856;
1685234120-215;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Es wird knapp für das Bürgergeld;14.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-bundesrat-arbeitsmarktreform-1.5695881;
1685234120-216;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Scholz auf Asienreise: Auf der Suche nach neuen Partnern;14.11.2022;;https://www.sueddeutsche.de/politik/podcast-nachrichten-scholz-auf-asienreise-auf-der-suche-nach-neuen-partnern-1.5695907;
1685234120-217;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Union stoppt Bürgergeld-Reform im Bundesrat;14.11.2022;;https://www.sueddeutsche.de/politik/bundesrat-union-verhindert-buergergeld-1.5695453;
1685234120-218;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Worüber gestritten wird und wie ein Kompromiss aussehen könnte;14.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-hartz-iv-heil-bundesrat-1.5695450;
1685234120-219;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Bis zum weißen Rauch dauert es noch;13.11.2022;;https://www.sueddeutsche.de/medien/anne-will-tv-kritik-streit-buergergeld-1.5695381;
1685234120-220;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Kein Kompromiss  in Sicht;13.11.2022;;https://www.sueddeutsche.de/wirtschaft/buergergeld-kein-kompromiss-in-sicht-1.5695115;
1685234120-221;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;So gibt es mehr Wohngeld;13.11.2022;;https://www.sueddeutsche.de/wirtschaft/wohngeld-geringverdiener-rente-alleinerziehende-tipps-1.5695011;
1685234120-222;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Für und Wider Bürgergeld;11.11.2022;;https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/buergergeld-hartz-iv-michael-schrodi-katrin-staffler-arbeitslosengeld-1.5694213;
1685234120-223;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Bürgergeld kommt nicht gut an;11.11.2022;;https://www.sueddeutsche.de/politik/politbarometer-buergergeld-kommt-nicht-gut-an-1.5694201;
1685234120-224;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Arbeit ist mehr als das Gehalt;11.11.2022;;https://www.sueddeutsche.de/wirtschaft/buergergeld-sozialstaat-arbeitsmarkt-hartz-iv-geringverdiener-1.5694522;
1685234120-225;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Ihr uns auch;10.11.2022;;https://www.sueddeutsche.de/kultur/wir-themenwoche-regierung-und-ard-gastbeitrag-christian-baron-1.5690668;
1685234120-226;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Was für ein falsches Theater;10.11.2022;;https://www.sueddeutsche.de/meinung/buergergeld-hartz-iv-ampel-union-friedrich-merz-markus-soeder-1.5693636;
1685234120-227;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;7000 Menschen im Landkreis profitieren vom Bürgergeld;10.11.2022;;https://www.sueddeutsche.de/muenchen/landkreismuenchen/landkreis-muenchen-buergergeld-michael-schrodi-1.5693778;
1685234120-228;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Nachrichten am 10. November 2022;10.11.2022;;https://www.sueddeutsche.de/politik/news-nachrichten-buergergeld-iran-baerbock-flick-wm-kader-ukraine-1.5693895;
1685234120-229;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Bürgergeld nimmt erste Hürde;10.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-bundesregierung-cdu-1.5693603;
1685234120-230;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Klimakrise: Geld für die, die am meisten leiden?;10.11.2022;;https://www.sueddeutsche.de/politik/podcast-nachrichten-klimakonferenz-cop27-klimakrise-klimaschaeden-schaeden-und-verluste-globaler-sueden-1.5693808;
1685234120-231;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Bundestag beschließt Bürgergeld;10.11.2022;;https://www.sueddeutsche.de/politik/reform-arbeitslosengeld-buergergeld-hartz-iv-bundestag-1.5693087;
1685234120-232;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Vom Bürgergeld und dem Lohn der Arbeit;10.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-bundestag-hartz-iv-unterschied-1.5691120;
1685234120-233;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Nachrichten am 9. November 2022;09.11.2022;;https://www.sueddeutsche.de/politik/news-nachrichten-ukraine-cherson-midterms-inflation-1.5692009;
1685234120-234;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Bündnis fordert Maßnahmen gegen soziale Ungleichheit;09.11.2022;;https://www.sueddeutsche.de/bayern/sozialverbaende-ungleichheit-bayern-1.5691838;
1685234120-235;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Bürgergeld: Arbeit wird sich weiter lohnen;08.11.2022;;https://www.sueddeutsche.de/politik/podcast-nachrichten-buergergeld-arbeit-wird-sich-weiter-lohnen-1.5689550;
1685234120-236;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Bierzeltniveau statt Zukunftsantworten;07.11.2022;;https://www.sueddeutsche.de/kolumne/leserbriefe-soeder-wahlkampf-kritik-1.5688754;
1685234120-237;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Rede ohne Überzeugungskraft;07.11.2022;;https://www.sueddeutsche.de/kolumne/leserbriefe-bundespraesident-steinmeier-1.5688350;
1685234120-238;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Vergiftetes Angebot;07.11.2022;;https://www.sueddeutsche.de/meinung/buergergeld-union-ampelregierung-1.5688714;
1685234120-239;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Nachrichten am 7. November 2022;07.11.2022;;https://www.sueddeutsche.de/politik/news-nachrichten-ukraine-1.5688883;
1685234120-240;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Einigung beim Bürgergeld nicht in Sicht;07.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-merz-koalition-1.5688601;
1685234120-241;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Midterms: Düstere Aussichten für Amerikas Demokratie;07.11.2022;;https://www.sueddeutsche.de/politik/podcast-nachrichten-usa-midterms-duestere-aussichten-fuer-amerikas-demokratie-1.5688804;
1685234120-242;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;SPD und FDP lehnen Merz' Vorschlag ab;07.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-hartz-iv-ampel-merz-1.5688249;
1685234120-243;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Mehr als 121 Milliarden Euro für Gas- und Stromkunden;07.11.2022;;https://www.sueddeutsche.de/politik/gaspreisbremse-strompreisbremse-energiepreise-bundeshaushalt-1.5688528;
1685234120-244;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Auf der Suche nach dem richtigen Weg;05.11.2022;;https://www.sueddeutsche.de/politik/spd-debattenkonvent-lars-klingbeil-olaf-scholz-1.5687708;
1685234120-245;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;War da was?;05.11.2022;;https://www.sueddeutsche.de/politik/cdu-sachsen-kretschmer-1.5687689;
1685234120-246;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;"Schäbigkeitswettbewerb" - Lindner attackiert die Union;05.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-schonvermoegen-cdu-1.5687625;
1685234120-247;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Kompromiss mit Verschärfungen;04.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-kompromiss-mit-verschaerfungen-1.5687487;
1685234120-248;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Gescheiterte Nostalgie;04.11.2022;;https://www.sueddeutsche.de/medien/maybrit-illner-nachtikritik-fluechtlinge-1.5686526;
1685234120-249;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Städte fordern Kompromiss;01.11.2022;;https://www.sueddeutsche.de/politik/buergergeld-staedte-fordern-kompromiss-1.5685246;
1685234120-250;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Nachrichten des Tages - die Übersicht für Eilige;31.10.2022;;https://www.sueddeutsche.de/politik/news-nachrichten-lula-brasilien-twitter-musk-indien-bruecke-1.5684714;
1685234120-251;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Söder: "Bürgergeld geht einfach in die falsche Richtung";31.10.2022;;https://www.sueddeutsche.de/politik/buergergeld-hart-iv-reform-soeder-1.5684702;
1685234120-252;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Spaltungspotenzial;30.10.2022;;https://www.sueddeutsche.de/politik/buergergeld-hubertus-heil-cdu-1.5684542;
1685234120-253;https://www.sueddeutsche.de/news/page/3?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Die Welt umkrempeln - aber nur ein bisschen;30.10.2022;;https://www.sueddeutsche.de/politik/jusos-spd-scholz-kuehnert-1.5684253;
1685234123-355;https://www.sueddeutsche.de/news/page/2?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Mit "Wärmewinter" gegen Armut und Kälte;11.12.2022;;https://www.sueddeutsche.de/muenchen/wolfratshausen/diakonie-oberland-waermewinter-energiekrise-inflation-1.5713292;
1685234123-356;https://www.sueddeutsche.de/news/page/2?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Deutsche Wähler lieben die Sicherheit - und den Erfolg;08.12.2022;;https://www.sueddeutsche.de/meinung/ampel-koalition-opposition-cdu-csu-friedrich-merz-olaf-scholz-umfragen-waehler-1.5711656;
1685234123-357;https://www.sueddeutsche.de/news/page/2?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Welche Vorhaben die Ampel schon umgesetzt hat - und welche nicht;08.12.2022;;https://www.sueddeutsche.de/politik/ampelkoalition-regierungsvorhaben-umsetzung-1.5706347;
1685234123-358;https://www.sueddeutsche.de/news/page/2?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Bäcker fürchten um ihre Existenz;06.12.2022;;https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/baeckrinnung-baecker-konditor-fachverkaeuferin-auszubildende-lehre-vietnam-fuerstenfeldbruck-1.5703169;
1685234123-359;https://www.sueddeutsche.de/news/page/2?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Hilfen für mehr Menschen;06.12.2022;;https://www.sueddeutsche.de/muenchen/muenchen-armut-muenchner-armutsbericht-stadtrat-1.5710545;
1685234123-360;https://www.sueddeutsche.de/news/page/2?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Gibt es ein Recht auf Wärme?;05.12.2022;;https://www.sueddeutsche.de/panorama/heizung-kalt-arbeitsplatz-1.5708214;
1685234123-361;https://www.sueddeutsche.de/news/page/2?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Kämmerer sieht Handlungsfähigkeit des Landkreises in Gefahr;04.12.2022;;https://www.sueddeutsche.de/muenchen/dachau/landkreis-dachau-haushalt-kreistag-1.5709246;
1685234123-362;https://www.sueddeutsche.de/news/page/2?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Olaf Scholz, der Großkrisenkanzler;04.12.2022;;https://www.sueddeutsche.de/meinung/kommentar-olaf-scholz-christian-lindner-robert-habeck-ampel-union-1.5708357;
1685234123-363;https://www.sueddeutsche.de/news/page/2?search=B%C3%BCrgergeld&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.08.2022&endDate=31.01.2023;Ein Leben als Assitussi;03.12.2022;;https://www.sueddeutsche.de/kultur/eva-mueller-scheiblettenkind-graphic-novel-klassismus-rezension-1.5706427;
