web-scraper-order;web-scraper-start-url;Title;Date;URL;URL-href;
1685200361-70;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Google als Gesundheitsamt;24.01.2013;;https://www.sueddeutsche.de/gesundheit/grippe-verlauf-google-als-gesundheitsamt-1.1581799;
1685200361-71;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Männer, die vorm Baumarkt warten;23.01.2013;;https://www.sueddeutsche.de/politik/balkan-fellowship-2012-maenner-die-vorm-baumarkt-warten-1.1581229;
1685200361-72;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Jede zweite Mutter mit ausländischen Wurzeln ist ohne Job;23.01.2013;;https://www.sueddeutsche.de/karriere/berufstaetigkeit-von-migrantinnen-jede-zweite-mutter-mit-auslaendischen-wurzeln-ist-ohne-job-1.1581301;
1685200361-73;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Cameron geht volles Risiko;23.01.2013;;https://www.sueddeutsche.de/politik/moegliches-eu-referendum-in-grossbritannien-cameron-geht-volles-risiko-1.1581038;
1685200361-74;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;80 Prozent Leihstimmen für die FDP;20.01.2013;;https://www.sueddeutsche.de/politik/landtagswahl-in-niedersachsen-80-prozent-leihstimmen-fuer-die-fdp-1.1578283;
1685200361-75;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Umweltschutz ja - vor allem im Kopf;18.01.2013;;https://www.sueddeutsche.de/wirtschaft/umweltbewusstsein-in-deutschland-umweltschutz-ja-vor-allem-im-kopf-1.1576549;
1685200361-76;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Agenturen sparen Millionen bei der Vermittlung von Arbeitslosen;18.01.2013;;https://www.sueddeutsche.de/wirtschaft/kraeftiger-ueberschuss-agenturen-sparen-millionen-bei-der-vermittlung-von-arbeitslosen-1.1576123;
1685200361-77;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Elternzeit fördert Teilzeit;17.01.2013;;https://www.sueddeutsche.de/karriere/familienfoerderung-in-usa-und-europa-elternzeit-foerdert-teilzeit-1.1575338;
1685200361-78;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;"Der derzeitige Kampf um Fragen der Sexualität ist einzigartig";15.01.2013;;https://www.sueddeutsche.de/politik/vergewaltigung-in-indien-der-derzeitige-kampf-um-fragen-der-sexualitaet-ist-einzigartig-1.1572730;
1685200361-79;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Gauck besucht die Bundesagentur für Arbeit;15.01.2013;;https://www.sueddeutsche.de/bayern/bundespraesident-in-nuernberg-gauck-besucht-die-bundesagentur-fuer-arbeit-1.1573195;
1685200361-80;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Christsoziale auf Themenklau;11.01.2013;;https://www.sueddeutsche.de/bayern/arbeitspapier-der-csu-fraktion-christsoziale-auf-themenklau-1.1570086;
1685200361-81;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Mehr als 44.000 Klagen überfluten das Sozialgericht;10.01.2013;;https://www.sueddeutsche.de/wirtschaft/klagen-rekord-in-berlin-mehr-als-44-000-klagen-ueberfluten-das-sozialgericht-1.1569509;
1685200361-82;https://www.sueddeutsche.de/news/page/94?search=Arbeitsmarkt&sort=date&all%5B%5D=dep&typ%5B%5D=article&sys%5B%5D=sz&catsz%5B%5D=alles&time=2013-01-01T00%3A00%2F2013-06-19T23%3A59&startDate=01.01.2013&endDate=31.12.2019;Schlechtes Vorbild für die Wirtschaft;09.01.2013;;https://www.sueddeutsche.de/karriere/maenner-an-der-handelskammer-spitze-schlechtes-vorbild-fuer-die-wirtschaft-1.1568508;
