web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date;
1685175261-21;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=17;Ehe für alle: Ja zum Jawort;https://www.zeit.de/2017/30/ehe-fuer-alle-katholische-kirche-bundesverfassungsgericht-klage;Ja zum Jawort;21.07.2017
1685175264-22;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=17;Familienministerin: Glauben Sie an die Ehe, Frau Barley?;https://www.zeit.de/2017/31/katarina-barley-familienministerin-tradition-moderne-interview;Glauben Sie an die Ehe, Frau Barley?;28.07.2017
1685175267-23;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=17;Bundesregierung: Mit den Grünen wär das nicht passiert;https://www.zeit.de/2017/31/bundesregierung-umweltschutz-autoindustrie-die-gruenen;Mit den Grünen wär das nicht passiert;26.07.2017
1685175270-24;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=17;US-Schauspieler: Sam Shepard ist tot;https://www.zeit.de/kultur/film/2017-07/sam-shepard-schauspieler-dramatiker-tot-als;Sam Shepard ist tot;31.07.2017
1685175273-25;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=17;Saisonstart Elphi: Elphi ohne Stolperfallen;https://www.zeit.de/hamburg/2017-08/elbvertiefung-07-08-17;Elphi ohne Stolperfallen;07.08.2017
1685175276-26;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=17;Homo- und Transphobie: Kriminalität gegen Homosexuelle und Transpersonen nimmt zu;https://www.zeit.de/zett/politik/2017-08/kriminalitaet-gegen-homosexuelle-und-transpersonen-nimmt-zu;Kriminalität gegen Homosexuelle und Transpersonen nimmt zu;09.08.2017
1685175279-27;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=17;Homophobie : Mehr Attacken gegen Schwule und Lesben;https://www.zeit.de/gesellschaft/zeitgeschehen/2017-08/homophobie-deutschland-attacken-schwule-lesben;Mehr Attacken gegen Schwule und Lesben;09.08.2017
1685175282-28;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=17;Richard Spencer: Akademiker, Nietzsche-Fan, Rassist;https://www.zeit.de/2017/34/richard-spencer-white-supremacy-aktivist-nationalismus-usa-charlottesville;Mit Nietzsche gegen die falschen Brüste von Dallas;16.08.2017
1685175285-29;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=17;Petra Gössi: Antworten liefert sie später;https://www.zeit.de/2017/34/petra-goessi-fdp-praesidentin-schweiz-bundesratswahlen-rentenreform;Antworten liefert sie später;17.08.2017
1685175294-31;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=16;Bildungsministerium: Könnte auch mal ein Außenseiter machen;https://www.zeit.de/2017/37/bildungsministerium-bundestagswahl-kandidaten-bildungspolitik;Wer wird’s?;06.09.2017
1685175297-32;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=16;Gender-Pay-Gap: Freiheit. Gleichheit. Brüder- und Schwesterlichkeit.;https://www.zeit.de/kultur/2017-09/gender-pay-gap-lohnungleichheit-maenner-frauen-10nach8;Freiheit. Gleichheit. Brüder- und Schwesterlichkeit.;13.09.2017
1685175300-33;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=16;Wähler: Mit den Flüchtlingen bekam das Unbehagen ein Gesicht;https://www.zeit.de/gesellschaft/zeitgeschehen/2017-09/waehler-wahlkampf-afd-angela-merkel;Mit den Flüchtlingen bekam das Unbehagen ein Gesicht;15.09.2017
1685175303-34;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=16;Identitätspolitik: Alle sind betroffen;https://www.zeit.de/kultur/2017-09/identitaetspolitik-bundestagswahl-queere-people-of-color-frauen;Alle sind betroffen;19.09.2017
1685175306-35;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=16;Bundestagswahl: So queer sind die Parteiprogramme – oder eben nicht;https://www.zeit.de/zett/queeres-leben/2017-09/so-queer-sind-die-parteiprogramme-oder-eben-nicht;So queer sind die Parteiprogramme – oder eben nicht;20.09.2017
1685175312-37;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=16;Ehe für alle: Marry me, Pascal;https://www.zeit.de/gesellschaft/familie/2017-09/ehe-fuer-alle-eingetragene-partnerschaft-homo-ehe;Marry me, Pascal;01.10.2017
1685175316-38;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=16;Ehe für Alle: Karl und Bodo sind Deutschlands erstes Homo-Ehepaar;https://www.zeit.de/zett/liebe-sex/2017-10/das-ist-deutschlands-erstes-schwules-ehepaar;Karl und Bodo sind Deutschlands erstes Homo-Ehepaar;02.10.2017
1685175319-39;https://www.zeit.de/suche/index?q=Homo+Ehe&type=article&p=16;Ehe für alle: Ab sofort: Spießertum für alle!;https://www.zeit.de/kultur/2017-10/ehe-fuer-alle-gleichberechtigung-emanzipation-homosexualitaet-10nach8;Ab sofort: Spießertum für alle!;02.10.2017
