ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,metadata,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count
False,2022-11-22 05:44:15.378637,,https://www.bild.de/bild-plus/politik/inland/politik-inland/buergedgeld-exklusiv-alle-details-das-ist-der-buergergeld-deal-von-ampel-und-uni-82022586.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2484920047, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2865283930,2022-11-22 05:18:02,2484920047,"[{'stories_id': 2484920047, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",*** BILDplus Inhalt *** Exklusiv â€“ alle Details - Das ist der BÃ¼rgergeld-Deal von Ampel und Union!,https://www.bild.de/bild-plus/politik/inland/politik-inland/buergedgeld-exklusiv-alle-details-das-ist-der-buergergeld-deal-von-ampel-und-uni-82022586.bild.html,
False,2022-11-22 10:51:41.774168,,https://www.bild.de/politik/inland/politik-inland/buergergeld-showdown-um-die-stuetze-wer-hat-sich-durchgesetzt-82023784.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2485251579, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2865593264,2022-11-22 10:46:39,2485251579,"[{'stories_id': 2485251579, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Showdown um die StÃ¼tze - Wer hat sich beim BÃ¼rgergeld-Poker durchgesetzt?,https://www.bild.de/politik/inland/politik-inland/buergergeld-showdown-um-die-stuetze-wer-hat-sich-durchgesetzt-82023784.bild.html,
False,2022-11-22 16:18:31.258223,,https://www.bild.de/politik/inland/politik-inland/fdp-vize-zaehlt-regierung-an-plant-kubicki-den-ampel-putsch-82022862.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2485532605, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2865847692,2022-11-22 16:02:41,2485532605,"[{'stories_id': 2485532605, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",FDP-Vize zÃ¤hlt Regierung an - Plant Kubicki den Ampel-Putsch?,https://www.bild.de/politik/inland/politik-inland/fdp-vize-zaehlt-regierung-an-plant-kubicki-den-ampel-putsch-82022862.bild.html,
False,2022-11-22 23:13:11.713376,,https://www.bild.de/politik/talk-kritik/talk-kritk/cem-oezdemir-bei-maischberger-zu-weihnachten-gibt-es-pasta-82031860.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2485749048, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2866033050,2022-11-22 22:49:14,2485749048,"[{'stories_id': 2485749048, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Cem Ã–zdemir bei â€žMaischbergerâ€œ - Zu Weihnachten gibt es Pasta,https://www.bild.de/politik/talk-kritik/talk-kritk/cem-oezdemir-bei-maischberger-zu-weihnachten-gibt-es-pasta-82031860.bild.html,
False,2022-11-23 07:13:04.034017,,https://www.bild.de/geld/wirtschaft/wirtschaft/buergergeld-job-center-mitarbeiter-klagt-nicht-arbeit-wird-belohnt-82030102.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2486093361, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2866318223,2022-11-23 01:45:21,2486093361,"[{'stories_id': 2486093361, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Jobcenter-Mitarbeiter klagt an - â€žUnser kaputtes System belohnt Nicht-Arbeitâ€œ,https://www.bild.de/geld/wirtschaft/wirtschaft/buergergeld-job-center-mitarbeiter-klagt-nicht-arbeit-wird-belohnt-82030102.bild.html,
False,2022-11-24 12:12:21.501557,,https://www.bild.de/unterhaltung/tv/tv/markus-lanz-heute-gaeste-und-thema-vom-24-november-2022-82047884.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2487465945, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2867543468,2022-11-24 11:55:56,2487465945,"[{'stories_id': 2487465945, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",GÃ¤ste und Thema am 24. November - Wer ist heute Abend bei Markus Lanz?,https://www.bild.de/unterhaltung/tv/tv/markus-lanz-heute-gaeste-und-thema-vom-24-november-2022-82047884.bild.html,
False,2022-11-25 05:10:16.910685,,https://www.bild.de/politik/2022/politik/bundestag-billigt-buergergeld-gruenes-licht-fuer-hartz-iv-nachfolger-82057618.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2488081376, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2868082242,2022-11-25 04:20:17,2488081376,"[{'stories_id': 2488081376, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",GrÃ¼nes Licht fÃ¼r Hartz-IV-Nachfolger - Bundestag billigt BÃ¼rgergeld!,https://www.bild.de/politik/2022/politik/bundestag-billigt-buergergeld-gruenes-licht-fuer-hartz-iv-nachfolger-82057618.bild.html,
False,2022-11-26 17:09:24.664352,,https://www.bild.de/politik/kolumnen/politik-inland/kaessmann-kolumne-die-politik-verdraengt-die-religion-82068926.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2489444856, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2869317944,2022-11-26 16:48:51,2489444856,"[{'stories_id': 2489444856, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",KÃ¤ÃŸmann-Kolumne - Die Politik verdrÃ¤ngt die Religion,https://www.bild.de/politik/kolumnen/politik-inland/kaessmann-kolumne-die-politik-verdraengt-die-religion-82068926.bild.html,
False,2022-12-01 07:12:14.549841,,https://www.bild.de/geld/wirtschaft/politik-inland/ueberraschung-wegen-buergergeld-kommt-die-naechste-lohnerhoehung-fuer-beamte-82094318.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2493930806, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2873348706,2022-11-30 11:48:45,2493930806,"[{'stories_id': 2493930806, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Dank des BÃ¼rgergelds - Beamten winkt das nÃ¤chste Lohn-Plus!,https://www.bild.de/geld/wirtschaft/politik-inland/ueberraschung-wegen-buergergeld-kommt-die-naechste-lohnerhoehung-fuer-beamte-82094318.bild.html,
False,2022-12-01 17:09:35.264063,,https://www.bild.de/politik/inland/politik-inland/arbeitsagentur-chefin-wie-ungerecht-ist-das-buergergeld-frau-nahles-82126088.bild.html,de,22009,bild.de,http://www.bild.de,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2494526624, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2873891561,2022-12-01 16:54:15,2494526624,"[{'stories_id': 2494526624, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Interview mit der Arbeitsagentur-Chefin - Wie ungerecht ist das BÃ¼rgergeld, Frau Nahles?",https://www.bild.de/politik/inland/politik-inland/arbeitsagentur-chefin-wie-ungerecht-ist-das-buergergeld-frau-nahles-82126088.bild.html,
