web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685291059-28;https://www.handelsblatt.com/suche/?p3616352=63&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Die wichtigsten Fragen zur Krim-Krise;14.03.2014;;https://www.handelsblatt.com/politik/international/wenn-sie-es-genau-wissen-wollen-die-wichtigsten-fragen-zur-krim-krise/9618688.html
1685291059-29;https://www.handelsblatt.com/suche/?p3616352=63&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Merkel gab ukrainischen Neofaschisten ihren Segen“;12.03.2014;;https://www.handelsblatt.com/politik/deutschland/sahra-wagenknecht-merkel-gab-ukrainischen-neofaschisten-ihren-segen/9606952.html
1685291059-30;https://www.handelsblatt.com/suche/?p3616352=63&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Besorgnis über Antisemitismus in der Ukraine;12.03.2014;;https://www.handelsblatt.com/politik/international/zentralrat-der-juden-besorgnis-ueber-antisemitismus-in-der-ukraine/9603864.html
1685291066-50;https://www.handelsblatt.com/suche/?p3616352=62&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Sind sie zu bunt, bist du zu braun“;27.08.2015;;https://www.handelsblatt.com/unternehmen/handel-konsumgueter/fishermans-friend-sind-sie-zu-bunt-bist-du-zu-braun/12244134.html
1685291066-51;https://www.handelsblatt.com/suche/?p3616352=62&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;So läuft es in den anderen Ländern;07.08.2015;;https://www.handelsblatt.com/politik/international/fluechtlinge-in-europa-so-laeuft-es-in-den-anderen-laendern/12159548.html
1685291066-52;https://www.handelsblatt.com/suche/?p3616352=62&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;„Brauchen keine ewig Gestrigen mit dumpfen Parolen“;04.08.2015;;https://www.handelsblatt.com/politik/deutschland/promis-gegen-rechts-brauchen-keine-ewig-gestrigen-mit-dumpfen-parolen/12143116.html
1685291066-53;https://www.handelsblatt.com/suche/?p3616352=62&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Der Henkeltrick;30.06.2015;;https://www.handelsblatt.com/politik/deutschland/ein-jahr-afd-im-eu-parlament-der-henkeltrick/11990068.html
1685291066-54;https://www.handelsblatt.com/suche/?p3616352=62&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Deutsche Händler gehen von der Fahne;24.06.2015;;https://www.handelsblatt.com/unternehmen/handel-konsumgueter/flagge-der-us-konfoederierten-deutsche-haendler-gehen-von-der-fahne/11961324.html
1685291066-55;https://www.handelsblatt.com/suche/?p3616352=62&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Das N-Wort, der Bürgerkrieg und ein Stück Stoff;23.06.2015;;https://www.handelsblatt.com/politik/international/nach-charleston-massaker-das-n-wort-der-buergerkrieg-und-ein-stueck-stoff/11958558.html
1685291066-56;https://www.handelsblatt.com/suche/?p3616352=62&sw=Rassismus&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=20.05.2023&search-sort=date;Tod einer Kölschen Legende;31.05.2015;;https://www.handelsblatt.com/unternehmen/it-medien/alfred-neven-dumont-gestorben-tod-einer-koelschen-legende/11848920.html
