web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685295399-34;https://www.handelsblatt.com/suche/?p3616352=6&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;George W. Bush bleibt US-Präsident;02.11.2004;;https://www.handelsblatt.com/archiv/george-w-bush-bleibt-us-praesident/2428746.html
1685295399-35;https://www.handelsblatt.com/suche/?p3616352=6&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Der Glaube als Wahl-Faktor;30.09.2004;;https://www.handelsblatt.com/archiv/fuer-bush-heisst-es-ora-et-labora-bete-und-arbeite-der-glaube-als-wahl-faktor/2409232.html
1685295399-36;https://www.handelsblatt.com/suche/?p3616352=6&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Westerwelle-Vorstoß zu gleichberechtigter «Homo-Ehe» in der Kritik;26.07.2004;;https://www.handelsblatt.com/archiv/westerwelle-vorstoss-zu-gleichberechtigter-homo-ehe-in-der-kritik/2371254.html
1685295404-56;https://www.handelsblatt.com/suche/?p3616352=5&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;FDP stimmt beim Thema Homo-Ehe nicht mit Opposition;10.03.2013;;https://www.handelsblatt.com/politik/deutschland/koalitionsdisziplin-fdp-stimmt-beim-thema-homo-ehe-nicht-mit-opposition/7904754.html
1685295404-57;https://www.handelsblatt.com/suche/?p3616352=5&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Frankreich im Dickicht der Vorstädte;19.02.2013;;https://www.handelsblatt.com/politik/international/frankreich-verloren-im-dickicht-der-vorstaedte/7806232.html
1685295404-58;https://www.handelsblatt.com/suche/?p3616352=5&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Abenteuer-Spielplatz für die Sinne;11.06.2012;;https://www.handelsblatt.com/arts_und_style/kunstmarkt/documenta-13-abenteuer-spielplatz-fuer-die-sinne/6735352.html
1685295404-59;https://www.handelsblatt.com/suche/?p3616352=5&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Homo-Ehe mit Gottes Segen;23.11.2011;;https://www.handelsblatt.com/arts_und_style/aus-aller-welt/daenemark-homo-ehe-mit-gottes-segen/5879088.html
1685295404-60;https://www.handelsblatt.com/suche/?p3616352=5&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Juli 2010;01.12.2010;;https://www.handelsblatt.com/archiv/hitze-bahn-loveparade-stresstest-juli-2010/3652616.html
1685295404-61;https://www.handelsblatt.com/suche/?p3616352=5&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Stress – und kein Ende;28.03.2007;;https://www.handelsblatt.com/karriere/volkskrankheit-stress-und-kein-ende/2788788.html
1685295404-62;https://www.handelsblatt.com/suche/?p3616352=5&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Austeilen und einstecken;31.10.2006;;https://www.handelsblatt.com/archiv/us-demokratin-nancy-pelosi-austeilen-und-einstecken/2726596.html
1685295404-63;https://www.handelsblatt.com/suche/?p3616352=5&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Die Bilanz von Rot-Grün;25.11.2005;;https://www.handelsblatt.com/arts_und_style/aus-aller-welt/reformprojekte-die-bilanz-von-rot-gruen/2580862.html
1685295404-64;https://www.handelsblatt.com/suche/?p3616352=5&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Sieben Jahre Rot-Grün am Ende;22.11.2005;;https://www.handelsblatt.com/arts_und_style/aus-aller-welt/riester-rente-und-atomausstieg-sieben-jahre-rot-gruen-am-ende/2579230.html
1685295404-65;https://www.handelsblatt.com/suche/?p3616352=5&sw=Homo+Ehe&search-ressort=-1&search-doctype=article&search-authorids=-1&search-sort=date;Freiheit wohnt im Biedermeier;26.08.2005;;https://www.handelsblatt.com/arts_und_style/kunstmarkt/die-kultur-der-freiheit-von-udo-di-fabio-freiheit-wohnt-im-biedermeier/2543764.html
